Link,Dealer_Private,Vehicle_type,Make,Model,Price_kr,Model_year,Mileage_km,Range_km,BatteryCapacity_kWh,Horsepower,Acceleration_0-100km/h_secs.,Trailer_hitch,Color,Drive_type
https://www.bilbasen.dk/brugt/bil/audi/q4-e-tron/35-s-line-sportback-5d/6141204,True,CUV,Audi,Q4-E-TRON,319800,2022,9000,349.0,52.0,170,9.0,True,Sort,RWD
https://www.bilbasen.dk/brugt/bil/nissan/leaf/40-n-connecta-5d/6031407,True,Halvkombi,Nissan,LEAF,159700,2022,17000,378.0,39.0,147,7.9,False,Sort,FWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqa250/5d/6131257,True,CUV,Mercedes,EQA250,389900,2023,11000,530.0,70.5,190,8.6,True,Sort,FWD
https://www.bilbasen.dk/brugt/bil/volvo/xc40/p6-recharge-core-5d/5998612,True,SUV,Volvo,XC40,325500,2022,13120,400.0,70.0,231,7.4,True,Sølv,FWD
https://www.bilbasen.dk/brugt/bil/vw/id3/pro-performance-life-5d/6156808,True,Halvkombi,Vw,ID3,184700,2021,23000,423.0,58.0,204,7.3,False,Grå,RWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqa250/progressive-5d/5996959,True,CUV,Mercedes,EQA250,329900,2022,10000,427.0,66.5,190,8.9,True,Sort,FWD
https://www.bilbasen.dk/brugt/bil/fiat/500e/icon-3d/6157383,True,Mikro,Fiat,500E,144800,2022,10342,312.0,42.0,118,9.0,False,Sort,FWD
https://www.bilbasen.dk/brugt/bil/porsche/taycan-4s/performance-4d/5782176,True,Sedan,Porsche,TAYCAN-4S,950000,2021,19000,464.0,83.7,490,4.0,False,Grå,AWD
https://www.bilbasen.dk/brugt/bil/cupra/born/77-e-boost-5d/6110021,True,Halvkombi,Cupra,BORN,279900,2023,12000,544.0,77.0,231,7.0,False,Sølv,RWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqe350/amg-line-4d/5998112,True,Sedan,Mercedes,EQE350,599800,2022,23000,630.0,90.6,292,6.4,True,Sort,RWD
https://www.bilbasen.dk/brugt/bil/tesla/model-3/rwd-4d/6145882,True,Sedan,Tesla,MODEL-3,294900,2022,22000,491.0,60.0,283,6.12,False,Rød,RWD
https://www.bilbasen.dk/brugt/bil/vw/idbuzz/style-5d/6129079,True,MPV,Vw,IDBUZZ,489900,2023,16000,409.0,76.6,204,10.2,True,Sort,RWD
https://www.bilbasen.dk/brugt/bil/citron/-c4/50-shine-5d/6155928,True,CUV,Citron,-C4,219900,2023,17000,354.0,45.0,136,9.7,False,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/60-iv-5d/6046275,True,CUV,Skoda,ENYAQ,299900,2021,18000,403.0,58.3,179,8.9,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqa250/5d/6082017,True,CUV,Mercedes,EQA250,394900,2023,14000,530.0,70.5,190,8.6,True,Grå,FWD
https://www.bilbasen.dk/brugt/bil/hyundai/kona/64-ev-advanced-5d/5783403,True,CUV,Hyundai,KONA,225000,2020,14000,484.0,64.0,204,7.6,False,Other,FWD
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/60-iv-suite-5d/6019918,True,CUV,Skoda,ENYAQ,319900,2022,17000,407.0,58.3,179,8.9,True,Sort,RWD
https://www.bilbasen.dk/brugt/bil/tesla/model-3/rwd-4d/6135291,True,Sedan,Tesla,MODEL-3,282000,2022,16000,491.0,60.0,325,6.1,True,Other,RWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqa350/4matic-5d/6131406,True,CUV,Mercedes,EQA350,389900,2023,9000,436.0,66.5,292,6.0,True,Hvid,AWD
https://www.bilbasen.dk/brugt/bil/tesla/model-3/rwd-4d/6124418,True,Sedan,Tesla,MODEL-3,268000,2023,21600,491.0,60.0,283,6.1,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/byd/atto-3/60-design-5d/6095939,True,CUV,Byd,ATTO-3,239900,2022,12759,420.0,60.5,204,7.3,False,Grå,FWD
https://www.bilbasen.dk/brugt/bil/skoda/citigo-e/iv-style-5d/6154495,True,Mikro,Skoda,CITIGO-E,119800,2021,11000,265.0,36.8,83,12.3,False,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/tesla/model-3/long-range-awd-4d/6117347,True,Sedan,Tesla,MODEL-3,309900,2022,20000,629.0,75.0,498,4.4,True,Sort,AWD
https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-max-5d/6140039,True,CUV,Vw,ID4,329900,2021,10528,509.0,77.0,204,8.5,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqe350/amg-line-4d/6054035,True,Sedan,Mercedes,EQE350,554900,2023,12000,632.0,90.6,292,6.4,True,Sort,RWD
https://www.bilbasen.dk/brugt/bil/mg/zs/ev-luxury-5d/6145094,True,CUV,Mg,ZS,149500,2021,12353,263.0,42.5,143,8.2,False,Rød,FWD
https://www.bilbasen.dk/brugt/bil/audi/q4-e-tron/45-ultra-5d/6106622,True,CUV,Audi,Q4-E-TRON,494900,2024,15000,531.0,77.0,286,6.7,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqe43/amg-4matic-4d/5957168,True,Sedan,Mercedes,EQE43,799000,2023,11000,532.0,90.6,476,4.2,True,Sort,AWD
https://www.bilbasen.dk/brugt/bil/polestar/2/long-range-5d/6112477,True,Halvkombi,Polestar,2,413900,2024,10000,635.0,82.0,299,6.2,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/ford/mustang-mach-e/standard-range-5d/6063824,True,CUV,Ford,MUSTANG-MACH-E,299900,2023,17000,440.0,70.0,269,6.9,True,Sort,RWD
https://www.bilbasen.dk/brugt/bil/vw/e-up/5d/6018393,True,Mikro,Vw,E-UP,164995,2022,17000,260.0,36.8,83,11.9,False,Other,FWD
https://www.bilbasen.dk/brugt/bil/polestar/2/performance-awd-5d/6072648,True,Halvkombi,Polestar,2,490000,2023,17000,482.0,78.0,476,4.2,True,Grå,AWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqa250/5d/6134450,True,CUV,Mercedes,EQA250,359900,2023,13100,492.0,66.5,190,8.6,True,Sort,FWD
https://www.bilbasen.dk/brugt/bil/hyundai/kona/39-ev-essential-5d/6147372,True,CUV,Hyundai,KONA,155500,2021,20500,305.0,39.2,136,9.9,False,Blå,FWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqa250/progressive-5d/6134818,True,CUV,Mercedes,EQA250,287900,2021,20000,424.0,75.9,190,8.9,True,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/polestar/2/long-range-5d/6152596,True,Halvkombi,Polestar,2,319900,2023,13036,523.0,78.0,231,7.4,True,Grå,FWD
https://www.bilbasen.dk/brugt/bil/bmw/ix3/charged-plus-5d/6135513,True,SUV,Bmw,IX3,429900,2021,18000,450.0,78.94,286,6.8,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqb250/amg-line-5d/6134731,True,SUV,Mercedes,EQB250,369900,2023,18500,469.0,66.5,190,9.2,False,Sort,FWD
https://www.bilbasen.dk/brugt/bil/ford/mustang-mach-e/extended-range-awd-5d/6087387,True,CUV,Ford,MUSTANG-MACH-E,414900,2022,9000,540.0,98.0,351,5.8,True,Grå,AWD
https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/5970226,True,CUV,Vw,ID4,419900,2023,10000,496.0,77.0,299,6.2,True,Other,AWD
https://www.bilbasen.dk/brugt/bil/smart/fortwo/eq-3d/6102506,True,Mikro,Smart,FORTWO,114700,2021,9000,132.0,16.7,82,11.6,False,Blå,RWD
https://www.bilbasen.dk/brugt/bil/mini/cooper-se/3d/6130826,True,Mikro,Mini,COOPER-SE,179900,2022,21000,231.0,28.9,184,7.3,False,Grå,FWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqe350/amg-line-4d/6054892,True,Sedan,Mercedes,EQE350,574900,2023,13000,632.0,90.6,292,6.4,True,Sort,RWD
https://www.bilbasen.dk/brugt/bil/cupra/born/58-high-5d/6131588,True,Halvkombi,Cupra,BORN,244900,2023,19500,421.0,58.0,204,7.3,False,Grå,RWD
https://www.bilbasen.dk/brugt/bil/mini/cooper-se/classic-trim-3d/6019957,True,Mikro,Mini,COOPER-SE,199900,2021,17000,230.0,32.6,184,7.3,False,Sort,FWD
https://www.bilbasen.dk/brugt/bil/audi/e-tron/50-s-line-quattro-5d/6147388,True,SUV,Audi,E-TRON,419900,2021,21000,338.0,64.7,313,7.0,True,Hvid,AWD
https://www.bilbasen.dk/brugt/bil/mini/cooper-se/trim-xl-3d/6145474,True,Mikro,Mini,COOPER-SE,169800,2020,17000,270.0,28.9,184,7.3,False,Blå,FWD
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/80-iv-sportline-5d/6156442,True,CUV,Skoda,ENYAQ,359900,2022,19000,517.0,76.6,204,8.7,True,Gul_Brun_Orange,RWD
https://www.bilbasen.dk/brugt/bil/polestar/2/long-range-awd-5d/5765974,True,Halvkombi,Polestar,2,379800,2023,13752,482.0,78.0,408,4.7,True,Grå,AWD
https://www.bilbasen.dk/brugt/bil/polestar/2/long-range-5d/6132553,True,Halvkombi,Polestar,2,414900,2024,13500,635.0,82.0,299,6.2,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/tesla/model-3/rwd-4d/6137194,True,Sedan,Tesla,MODEL-3,279900,2022,14189,491.0,60.0,283,6.12,True,Blå,RWD
https://www.bilbasen.dk/brugt/bil/tesla/model-y/long-range-awd-5d/6156624,True,CUV,Tesla,MODEL-Y,364900,2023,20000,533.0,75.0,514,5.0,True,Sort,AWD
https://www.bilbasen.dk/brugt/bil/bmw/ix3/charged-plus-m-sport-5d/5976730,True,SUV,Bmw,IX3,549900,2022,9900,453.0,74.0,286,6.8,True,Sort,RWD
https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6156536,True,CUV,Vw,ID4,349900,2023,17000,531.0,76.6,204,8.5,True,Other,RWD
https://www.bilbasen.dk/brugt/bil/aiways/u5/premium-5d/6159092,True,SUV,Aiways,U5,239990,2023,17000,400.0,60.0,204,7.5,False,Grå,FWD
https://www.bilbasen.dk/brugt/bil/opel/corsa-e/50-edition-5d/6155158,True,Halvkombi,Opel,CORSA-E,189900,2022,9000,350.0,45.0,136,8.1,False,Other,FWD
https://www.bilbasen.dk/brugt/bil/bmw/ix/xdrive40-fully-charged-5d/6154063,True,SUV,Bmw,IX,579800,2024,10000,412.0,71.0,326,6.1,True,Sort,AWD
https://www.bilbasen.dk/brugt/bil/peugeot/e-2008/50-allure-5d/6157979,True,CUV,Peugeot,E-2008,179900,2021,15000,318.0,50.0,136,8.5,False,Sort,FWD
https://www.bilbasen.dk/brugt/bil/volvo/xc40/p6-recharge-ultimate-5d/6137239,True,SUV,Volvo,XC40,349000,2022,23000,400.0,70.0,231,7.4,True,Grøn,FWD
https://www.bilbasen.dk/brugt/bil/bmw/i4/edrive35-5d/6151199,True,Halvkombi,Bmw,I4,418900,2023,19900,478.0,66.0,286,6.0,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/nissan/leaf/40-n-connecta-5d/6141881,True,Halvkombi,Nissan,LEAF,135400,2021,14264,270.0,40.0,147,7.9,False,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqc400/amg-line-4matic-5d/6057442,True,SUV,Mercedes,EQC400,569900,2023,13000,423.0,80.0,408,5.1,True,Grå,AWD
https://www.bilbasen.dk/brugt/bil/opel/mokka-e/50-gs-line-5d/5976879,True,CUV,Opel,MOKKA-E,198900,2022,12000,324.0,50.0,136,9.0,False,Sort,FWD
https://www.bilbasen.dk/brugt/bil/volvo/xc40/p8-recharge-pro-5d/6054702,True,SUV,Volvo,XC40,359900,2022,19000,418.0,78.0,408,4.9,True,Other,AWD
https://www.bilbasen.dk/brugt/bil/mini/cooper-se/3d/6102458,True,Mikro,Mini,COOPER-SE,179000,2022,21000,231.0,28.9,184,7.3,False,Sort,FWD
https://www.bilbasen.dk/brugt/bil/cupra/born/58-high-5d/6025744,True,Halvkombi,Cupra,BORN,289900,2023,9000,421.0,58.0,204,7.3,False,Grå,RWD
https://www.bilbasen.dk/brugt/bil/audi/q4-e-tron/40-attitude-5d/6125557,True,CUV,Audi,Q4-E-TRON,449900,2023,23000,508.0,76.6,204,8.5,True,Sort,RWD
https://www.bilbasen.dk/brugt/bil/bmw/i3s/comfort-advanced-5d/6124689,True,Halvkombi,Bmw,I3S,174700,2022,20000,281.0,37.9,184,6.9,False,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/bmw/i4/edrive40-5d/6092413,True,Halvkombi,Bmw,I4,439800,2022,21000,584.0,80.7,340,5.6,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqc400/amg-line-4matic-5d/6009144,True,SUV,Mercedes,EQC400,579900,2022,12000,410.0,80.0,408,5.1,True,Hvid,AWD
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/80-iv-sportline-5d/6153122,True,CUV,Skoda,ENYAQ,367900,2023,20000,531.0,76.6,204,8.7,True,Blå,RWD
https://www.bilbasen.dk/brugt/bil/kia/ev6/77-long-range-performance-gt-line-awd-5d/6147653,True,Halvkombi,Kia,EV6,469800,2023,10814,484.0,77.4,325,5.4,True,Hvid,AWD
https://www.bilbasen.dk/brugt/bil/opel/corsa-e/50-elegance-5d/6111642,True,Halvkombi,Opel,CORSA-E,164500,2022,17400,334.0,50.0,136,8.1,False,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/bmw/i3s/charged-plus-5d/6149834,True,Halvkombi,Bmw,I3S,199900,2022,11500,281.0,48.3,184,6.9,False,Sort,RWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqa250/amg-line-5d/6050381,True,CUV,Mercedes,EQA250,329800,2021,15000,424.0,66.5,190,8.9,True,Grå,FWD
https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6059400,True,CUV,Vw,ID4,355000,2023,10000,506.0,77.0,204,8.5,True,Sort,RWD
https://www.bilbasen.dk/brugt/bil/hyundai/ioniq-5/77-essential-5d/6099855,True,Halvkombi,Hyundai,IONIQ-5,319900,2023,10000,507.0,77.4,229,7.4,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/tesla/model-3/rwd-4d/6150808,True,Sedan,Tesla,MODEL-3,269800,2023,15000,491.0,54.0,283,6.1,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/vw/id3/pro-performance-1st-max-5d/6008294,True,Halvkombi,Vw,ID3,219500,2021,23000,410.0,58.0,204,7.3,False,Other,RWD
https://www.bilbasen.dk/brugt/bil/bmw/i4/m50-fully-charged-xdrive-5d/6105121,True,Halvkombi,Bmw,I4,669800,2023,9500,513.0,84.0,544,3.9,True,Grå,AWD
https://www.bilbasen.dk/brugt/bil/fiat/500e/icon-3d/6088013,True,Mikro,Fiat,500E,144700,2022,13700,312.0,42.0,118,9.0,False,Sort,FWD
https://www.bilbasen.dk/brugt/bil/ford/mustang-mach-e/extended-range-5d/6093499,True,CUV,Ford,MUSTANG-MACH-E,374900,2023,9700,610.0,99.0,294,7.0,True,Sort,RWD
https://www.bilbasen.dk/brugt/bil/kia/niro/64-ev-prestige-5d/5970353,True,CUV,Kia,NIRO,278600,2023,19000,460.0,64.8,204,7.8,True,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/tesla/model-y/performance-awd-5d/6017981,True,CUV,Tesla,MODEL-Y,449900,2023,19000,514.0,79.0,534,3.7,True,Blå,AWD
https://www.bilbasen.dk/brugt/bil/hyundai/ioniq-5/77-ultimate-awd-5d/5832998,True,Halvkombi,Hyundai,IONIQ-5,389990,2023,8500,481.0,77.4,325,5.2,True,Other,AWD
https://www.bilbasen.dk/brugt/bil/mini/cooper-se/3d/6148024,True,Mikro,Mini,COOPER-SE,200000,2022,18000,231.0,28.9,184,7.3,False,Sort,FWD
https://www.bilbasen.dk/brugt/bil/tesla/model-3/long-range-awd-4d/6137510,True,Sedan,Tesla,MODEL-3,294000,2023,22000,603.0,80.0,498,4.4,True,Blå,AWD
https://www.bilbasen.dk/brugt/bil/byd/atto-3/60-design-5d/6118177,True,CUV,Byd,ATTO-3,242600,2022,14500,420.0,60.5,204,7.3,False,Grå,FWD
https://www.bilbasen.dk/brugt/bil/mazda/mx-30/e-skyactiv-first-edition-5d/6112499,True,CUV,Mazda,MX-30,149900,2020,15000,237.0,30.0,145,9.7,False,Grå,FWD
https://www.bilbasen.dk/brugt/bil/vw/id3/pro-performance-business-5d/6140132,True,Halvkombi,Vw,ID3,214900,2021,15000,422.0,58.0,204,7.3,False,Grå,RWD
https://www.bilbasen.dk/brugt/bil/kia/niro/64-ev-upgrade-5d/6130937,True,CUV,Kia,NIRO,334800,2023,9300,460.0,64.8,204,7.8,True,Gul_Brun_Orange,FWD
https://www.bilbasen.dk/brugt/bil/cupra/born/58-dinamica-pack-high-5d/6152831,True,Halvkombi,Cupra,BORN,234900,2023,20000,421.0,58.0,204,7.3,False,Blå,RWD
https://www.bilbasen.dk/brugt/bil/aiways/u5/premium-5d/6076402,True,SUV,Aiways,U5,274900,2022,18750,400.0,63.0,204,7.5,True,Beige,FWD
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/80-iv-sportline-5d/6039586,True,CUV,Skoda,ENYAQ,379900,2022,11000,517.0,77.0,204,8.7,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/audi/q4-e-tron/40-advanced-5d/6004329,True,CUV,Audi,Q4-E-TRON,369900,2022,19000,483.0,77.0,204,8.5,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/audi/q4-e-tron/40-5d/6124871,True,CUV,Audi,Q4-E-TRON,384990,2023,11000,509.0,82.0,204,8.5,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/volvo/xc40/p6-recharge-plus-5d/6158802,True,SUV,Volvo,XC40,349800,2022,19000,416.0,70.0,231,7.4,True,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/opel/mokka-e/50-gs-line-5d/6112572,True,CUV,Opel,MOKKA-E,189800,2022,9900,324.0,50.0,136,9.0,False,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/aiways/u5/premium-5d/5999622,True,SUV,Aiways,U5,259900,2022,14500,400.0,63.0,204,7.5,True,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6006600,True,CUV,Vw,ID4,289900,2021,20000,490.0,77.0,204,8.5,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/tesla/model-3/rwd-4d/6158023,True,Sedan,Tesla,MODEL-3,279800,2023,17000,381.0,54.0,283,6.1,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/vw/id5/pro-performance-5d/6152396,True,CUV,Vw,ID5,299700,2023,21000,534.0,76.6,204,8.4,True,Rød,RWD
https://www.bilbasen.dk/brugt/bil/ford/mustang-mach-e/extended-range-5d/6096131,True,CUV,Ford,MUSTANG-MACH-E,369800,2023,12000,600.0,88.0,294,7.0,True,Sort,RWD
https://www.bilbasen.dk/brugt/bil/ford/mustang-mach-e/standard-range-5d/6096233,True,CUV,Ford,MUSTANG-MACH-E,349900,2022,9000,440.0,68.0,269,6.9,True,Sort,RWD
https://www.bilbasen.dk/brugt/bil/bmw/ix1/xdrive30-m-sport-5d/6155139,True,CUV,Bmw,IX1,449900,2023,10000,435.0,64.8,313,5.7,True,Grå,AWD
https://www.bilbasen.dk/brugt/bil/polestar/2/long-range-5d/5994238,True,Halvkombi,Polestar,2,309800,2022,13000,525.0,78.0,231,7.4,True,Sort,FWD
https://www.bilbasen.dk/brugt/bil/bmw/ix/xdrive40-sport-5d/5938041,True,SUV,Bmw,IX,529000,2023,19000,412.0,123.6,326,6.1,True,Sort,AWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqb300/amg-line-4matic-5d/6124183,True,SUV,Mercedes,EQB300,379800,2022,19000,420.0,66.5,228,8.0,False,Hvid,AWD
https://www.bilbasen.dk/brugt/bil/vw/id4/pro-5d/6154059,True,CUV,Vw,ID4,289900,2023,10000,531.0,77.0,174,10.4,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/dacia/spring/comfort-5d/6158432,True,Halvkombi,Dacia,SPRING,88900,2022,19000,230.0,27.6,44,19.1,False,Sølv,FWD
https://www.bilbasen.dk/brugt/bil/mini/cooper-se/3d/6146997,True,Mikro,Mini,COOPER-SE,194900,2022,16000,231.0,28.9,184,7.3,False,Rød,FWD
https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6098925,True,CUV,Vw,ID4,359800,2023,10000,496.0,76.6,299,6.2,True,Grå,AWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqa250/electric-art-5d/6027983,True,CUV,Mercedes,EQA250,319900,2022,13500,424.0,66.5,190,8.9,True,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/mini/cooper-se/maximise-3d/6072306,True,Mikro,Mini,COOPER-SE,229900,2022,13000,226.0,32.6,184,7.3,False,Sort,FWD
https://www.bilbasen.dk/brugt/bil/vw/id5/pro-performance-75-years-edition-5d/6124366,True,CUV,Vw,ID5,369800,2023,9000,534.0,76.6,204,8.4,True,Sort,RWD
https://www.bilbasen.dk/brugt/bil/mg/zs/50-luxury-5d/6124365,True,CUV,Mg,ZS,199700,2022,20000,320.0,49.0,177,8.2,True,Sort,FWD
https://www.bilbasen.dk/brugt/bil/tesla/model-3/long-range-awd-4d/6147811,True,Sedan,Tesla,MODEL-3,329700,2023,20000,602.0,75.0,498,4.4,True,Grå,AWD
https://www.bilbasen.dk/brugt/bil/porsche/taycan/sport-turismo-5d/5757568,True,St.car,Porsche,TAYCAN,799000,2023,22000,433.0,71.0,326,5.4,False,Other,RWD
https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6123144,True,CUV,Vw,ID4,322500,2023,12000,531.0,76.6,204,8.5,True,Rød,RWD
https://www.bilbasen.dk/brugt/bil/volvo/xc40/recharge-extended-range-ultimate-5d/6139388,True,SUV,Volvo,XC40,419900,2024,13000,565.0,78.0,252,7.3,True,Beige,RWD
https://www.bilbasen.dk/brugt/bil/kia/ev6/77-long-range-upgrade-5d/6076023,True,Halvkombi,Kia,EV6,399000,2024,9000,528.0,77.4,229,7.5,True,Sølv,RWD
https://www.bilbasen.dk/brugt/bil/audi/q4-e-tron/40-edition-one-5d/6132367,True,CUV,Audi,Q4-E-TRON,419900,2023,13000,485.0,76.6,204,8.5,True,Other,RWD
https://www.bilbasen.dk/brugt/bil/toyota/bz4x/executive-5d/6054198,True,CUV,Toyota,BZ4X,369900,2023,15000,444.0,71.4,204,7.5,True,Sølv,FWD
https://www.bilbasen.dk/brugt/bil/hyundai/ioniq-5/73-dynamiq-5d/6156311,True,Halvkombi,Hyundai,IONIQ-5,293800,2022,14000,451.0,72.6,217,7.4,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/fiat/500e/icon-cabrio-2d/6117748,True,Mikro,Fiat,500E,174900,2021,13477,300.0,42.0,118,9.0,False,Blå,FWD
https://www.bilbasen.dk/brugt/bil/vw/id5/pro-performance-5d/5963152,True,CUV,Vw,ID5,309900,2022,14000,514.0,76.6,204,8.4,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/mini/cooper-se/3d/6084596,True,Mikro,Mini,COOPER-SE,205000,2022,14000,231.0,32.6,184,7.3,False,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/mg/marvel-r/luxury-5d/6000527,True,CUV,Mg,MARVEL-R,249990,2022,16600,402.0,69.9,180,7.9,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/nissan/leaf/40-n-connecta-5d/6156275,True,Halvkombi,Nissan,LEAF,139500,2021,12900,270.0,39.0,147,7.9,False,Blå,FWD
https://www.bilbasen.dk/brugt/bil/fiat/500e/icon-3d/6108471,True,Mikro,Fiat,500E,149400,2022,12500,322.0,37.3,118,9.0,False,Sort,FWD
https://www.bilbasen.dk/brugt/bil/smart/forfour/eq-5d/5753053,True,Mikro,Smart,FORFOUR,89900,2019,13000,129.0,17.6,82,12.7,False,Blå,RWD
https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6130332,True,CUV,Vw,ID4,314700,2023,9000,531.0,76.6,204,8.5,True,Sort,RWD
https://www.bilbasen.dk/brugt/bil/opel/mokka-e/50-gs-line-5d/6158744,True,CUV,Opel,MOKKA-E,189900,2023,19900,324.0,50.0,136,9.0,False,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/hyundai/ioniq-5/73-essential-5d/6079365,True,Halvkombi,Hyundai,IONIQ-5,279900,2022,20000,481.0,72.6,217,7.4,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/vw/id5/pro-performance-active-5d/6140589,True,CUV,Vw,ID5,324900,2023,15000,534.0,76.6,204,8.4,True,Other,RWD
https://www.bilbasen.dk/brugt/bil/fiat/500e/icon-3d/6157693,True,Mikro,Fiat,500E,144900,2022,12800,312.0,42.0,118,9.0,False,Sort,FWD
https://www.bilbasen.dk/brugt/bil/polestar/2/performance-awd-5d/6140417,True,Halvkombi,Polestar,2,402350,2023,15000,592.0,78.0,476,4.2,True,Hvid,AWD
https://www.bilbasen.dk/brugt/bil/audi/q4-e-tron/40-5d/6153989,True,CUV,Audi,Q4-E-TRON,317900,2022,18900,509.0,76.6,204,8.5,True,Other,RWD
https://www.bilbasen.dk/brugt/bil/polestar/2/long-range-5d/6107305,True,Halvkombi,Polestar,2,329900,2023,14000,542.0,78.0,231,7.4,True,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/tesla/model-y/long-range-awd-5d/6095096,True,CUV,Tesla,MODEL-Y,334900,2021,14700,507.0,70.0,514,5.0,True,Other,AWD
https://www.bilbasen.dk/brugt/bil/polestar/2/long-range-5d/6039234,True,Halvkombi,Polestar,2,389900,2023,15000,539.0,78.0,231,7.4,True,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/nissan/ariya/87-evolve-5d/6149508,True,SUV,Nissan,ARIYA,379900,2022,13000,520.0,87.4,242,7.6,True,Grøn,FWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqe300/amg-line-4d/6154480,True,Sedan,Mercedes,EQE300,529900,2023,14000,624.0,89.0,245,7.3,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqa250/5d/6102160,True,CUV,Mercedes,EQA250,379900,2022,9000,427.0,66.5,190,8.9,True,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/fiat/500e/icon-3d/6130115,True,Mikro,Fiat,500E,144900,2022,15000,312.0,42.0,118,9.0,False,Beige,FWD
https://www.bilbasen.dk/brugt/bil/peugeot/e-2008/50-gt-5d/6127164,True,CUV,Peugeot,E-2008,214900,2023,11000,340.0,45.0,136,8.5,False,Other,FWD
https://www.bilbasen.dk/brugt/bil/bmw/ix/xdrive40-fully-charged-sport-5d/6143892,True,SUV,Bmw,IX,569800,2023,12200,412.0,76.0,326,6.1,True,Sort,AWD
https://www.bilbasen.dk/brugt/bil/bmw/i4/edrive35-fully-charged-m-sport-5d/6143885,True,Halvkombi,Bmw,I4,499800,2023,8900,478.0,70.0,286,6.0,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqa250/amg-line-5d/6119219,True,CUV,Mercedes,EQA250,409900,2023,11000,530.0,70.5,190,8.6,True,Sort,FWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqe350/amg-line-4d/6126105,True,Sedan,Mercedes,EQE350,549900,2023,21000,612.0,90.6,292,6.4,True,Sort,RWD
https://www.bilbasen.dk/brugt/bil/vw/idbuzz/style-5d/6122035,True,MPV,Vw,IDBUZZ,499900,2023,12000,409.0,76.6,204,10.2,True,Gul_Brun_Orange,RWD
