,Link,Dealer/private,Price_kr,Mileage_km,Color,AWD/RWD,Age_in_months,Acceleration_category,Range_category
313,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6149985,True,244900,99000,Grey,False,35,medium,medium
314,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6139923,True,289900,53000,Grey,False,22,medium,medium
315,https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6118604,True,334700,56000,White,True,24,fast,short
316,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6154447,True,259900,53000,Grey,False,33,medium,long
317,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6151164,True,284800,56000,White,False,17,medium,medium
318,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6157418,True,259700,71000,Blue,False,37,medium,medium
319,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6071382,True,269700,65000,White,False,37,medium,medium
320,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/5923161,True,269800,97200,Blue,False,31,medium,medium
321,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6140504,True,274900,52000,White,False,35,medium,medium
322,https://www.bilbasen.dk/brugt/bil/vw/id4/1st-max-5d/6136211,True,274900,85000,Grey,False,37,medium,medium
323,https://www.bilbasen.dk/brugt/bil/vw/id4/1st-max-5d/6147403,True,319900,17000,White,False,35,medium,medium
324,https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6138824,True,344700,12000,White,True,18,fast,short
325,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6134081,True,285000,22000,Silver,False,35,medium,medium
326,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6123145,True,329500,11000,Blue,False,12,medium,long
327,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/5584311,True,359900,22000,White,False,19,medium,medium
328,https://www.bilbasen.dk/brugt/bil/vw/id4/pure-5d/6088835,True,224900,12000,Grey,False,31,slow,short
329,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-max-5d/6130407,True,319900,22000,Grey,False,40,medium,medium
330,https://www.bilbasen.dk/brugt/bil/vw/id4/tech-performance-5d/6117676,True,339900,10000,Grey,False,32,medium,medium
331,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6084938,True,319900,13000,White,False,20,medium,long
332,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6153109,True,309900,9000,Silver,False,12,medium,long
333,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6153080,True,299900,22000,White,False,34,medium,medium
334,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6118850,True,299900,16000,White,False,29,medium,medium
335,https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6111127,True,314500,14000,Red,True,29,fast,short
336,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6137408,True,299900,9000,White,False,21,medium,medium
337,https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/5844333,True,405900,18000,Grey,True,11,fast,medium
338,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6137729,True,279800,23000,White,False,41,medium,medium
339,https://www.bilbasen.dk/brugt/bil/vw/id4/pure-5d/6057637,True,199800,22000,White,False,37,slow,short
340,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6148273,True,269900,22000,Grey,False,31,medium,medium
341,https://www.bilbasen.dk/brugt/bil/vw/id4/style-pure-5d/6150932,True,249989,22000,Blue,False,33,slow,short
342,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6151016,True,314900,11300,White,False,16,medium,long
343,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6035186,True,299900,9000,Yellow_gold,False,40,medium,medium
344,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6123925,True,307700,10000,White,False,10,medium,long
345,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6046603,True,309900,15000,Black,False,22,medium,medium
346,https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6147456,True,359800,19000,White,True,25,fast,short
347,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6134638,True,309900,23000,Silver,False,13,medium,medium
348,https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6154703,True,369000,9000,White,True,11,fast,medium
349,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6153088,True,319900,20000,Black,False,11,medium,long
350,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6138640,True,339900,8500,Grey,False,36,medium,medium
351,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6153607,True,284900,14000,Blue,False,17,medium,medium
352,https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6135339,True,419900,15000,Grey,True,11,fast,medium
353,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-max-5d/6134413,True,314780,22000,Blue,False,32,medium,medium
354,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6141987,True,319900,10000,Black,False,14,medium,long
355,https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6087967,True,349800,14000,Black,True,19,fast,short
356,https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6152371,True,349900,22000,Silver,True,33,fast,short
